TI1;TI2;TI3;TI4;TI5;TC1;TC2;TI6;LC1;TI7
0,10029;0,33099;0,53035;-0,81719;-0,78783;-0,43748;0,61648;0,77527;-0,21722;0,27033
0,022905;0,22491;1,2453;-0,26468;-0,94276;-0,43748;0,61648;0,8111;-0,23613;0,038239
-0,054475;0,11883;1,0882;0,52227;-0,94276;-0,43748;0,61648;0,84694;0,24701;0,038239
-0,13186;0,012751;0,47078;1,0985;-0,94276;-0,43748;0,61648;0,88277;0,16522;0,038239
-0,2709;-0,093327;0,2088;1,0985;-0,84754;-0,43748;0,61648;0,9186;-0,16017;0,038239
-0,42873;-0,13397;0,14209;1,0985;-0,51155;-0,43748;0,61648;0,89951;-0,58674;0,038239
-0,58651;-0,13397;0,075342;0,98216;0,23203;-0,43748;0,61648;0,86368;-0,62259;-0,1128
-0,74433;-0,36718;0,0086354;0,57169;0,47867;-0,43748;0,61648;0,82785;-0,48588;-0,45485
-0,90211;-0,61266;-0,02806;0,16122;0,49098;-0,38032;0,61648;0,79201;-0,53957;-0,45485
-0,91001;-0,85814;-0,02806;0,0038296;0,49098;-0,3073;0,61648;0,75618;-0,53731;-0,45485
-0,91001;-0,99317;-0,02806;-0,2646;0,49098;-0,23427;0,61648;0,88656;0,2181;-0,45485
-0,91001;-0,99317;-0,02806;-0,33432;0,37666;-0,16125;0,61648;0,83739;0,92742;-0,45485
-0,91001;-0,99317;-0,02806;-0,24886;0,19125;-0,088226;0,61648;0,74781;0,91408;-0,22063
-0,91001;-0,99317;-0,10212;-0,24886;0,0058341;-0,043695;0,61648;0,74781;0,74579;0,025912
-2,5442;-1,8762;-0,46486;-0,32677;-0,17958;-0,0071827;0,61648;0,84861;0,42463;0,61353
-2,707;-2,6132;-1,6313;-0,45307;-0,33317;0,02933;0,61648;1,0464;-0,20213;0,5262
-1,195;-2,2771;-2,5978;-1,1346;-0,47613;0,065842;0,58399;1,0464;-1,0329;-0,083824
1,6495;0,34334;-2,4057;-1,6062;-0,61908;0,10235;0,54259;1,0464;-1,7511;-0,35502
1,6909;1,7677;-1,3721;-2,0777;-0,90876;0,081538;0,5012;1,0596;-2,0542;-0,62628
0,20604;0,5629;0,18471;-1,4793;-1,2896;0,045026;0,45981;1,1728;-2,1089;-1,2747
-0,72471;-0,13397;0,79606;-0,81719;-1,6705;0,0085142;0,41841;1,2859;-1,7382;-1,4331
-0,76542;-0,74983;0,8974;0,17224;-2,0514;-0,027998;0,40952;1,3991;-0,56503;-1,8623
-0,80617;-0,80733;0,4366;1,0564;-1,899;-0,06451;0,40952;1,2346;0,33972;-1,9308
-0,84688;-0,86478;0,08234;1,3371;-1,4151;-0,12952;0,40952;1,0554;0,64208;-1,4524
-0,88759;-0,92228;-0,20566;0,8391;-0,57227;-0,20254;0,40952;0,96537;0,77529;-0,95935
-0,91001;-0,97974;-0,49366;0,30019;-0,051784;-0,27556;0,40952;0,88003;0,80801;-0,44201
-0,91001;-0,99317;-0,50806;-0,058182;0,49098;-0,34859;0,44201;0,79475;1,0358;-0,18394
-0,91001;-0,99317;-0,50806;-0,19606;0,49098;-0,42161;0,4834;0,69942;1,1223;0,36785
-0,86961;-0,99317;-0,50806;-0,34235;0,49098;-0,35166;0,5248;0,59192;0,85962;0,68945
-0,72711;-0,75995;-0,50806;-0,49392;0,49098;-0,24212;0,56619;0,48443;1,1099;1,011
-0,71996;-0,51447;-0,50806;-0,64548;0,49098;-0,13259;0,60759;0,5149;1,3194;1,0861
-0,86802;-1,0279;-0,31265;-0,64674;0,40397;-0,02305;0,61648;0,20229;1,3191;1,0861
-1,3905;-1,3258;-0,10692;-0,26783;0,096699;0,086486;0,61648;0,11198;1,3188;1,2223
-1,7651;-1,6236;-0,40102;-0,52311;-0,21057;0,1102;0,61648;0,1669;1,2058;1,7031
-1,7651;-1,9214;-1,0058;-0,81184;-0,43869;0,1102;0,61648;0,26614;0,72368;1,7734
-2,442;-2,2193;-1,6107;-1,1367;-0,66272;0,1102;0,61648;0,36532;-0,065758;1,1427
-2,2757;-2,5063;-2,36;-1,4841;-0,67394;0,1102;0,61648;0,4645;-1,3531;0,46002
1,0852;-0,75447;-2,4713;-1,8313;-0,75015;0,1102;0,61648;0,56368;-2,0905;-0,066139
2,1303;1,6397;-1,4566;-2,1855;-1,019;0,053045;0,61648;0,66593;-2,6678;-0,7253
0,38211;0,97468;-0,37492;-1,394;-1,6818;-0,019979;0,61648;0,76829;-2,4445;-1,2184
-1,0435;-0,34487;0,9855;-0,94492;-1,8716;-0,093003;0,61648;0,87066;-1,3485;-1,6876
-1,4466;-0,81353;1,316;0,1554;-2,0614;-0,16603;0,61648;0,92697;-0,17192;-1,7254
-1,3723;-0,99317;0,73684;1,0564;-2,0603;-0,23905;0,61648;0,92697;0,3833;-1,4736
-1,2979;-0,99317;-0,22006;1,3371;-1,5764;-0,28358;0,61648;0,92697;0,51993;-0,93567
-1,2235;-0,99317;-0,22006;1,1511;-1,0593;-0,3201;0,61648;0,92697;0,63864;-0,59443
-1,195;-0,99317;-0,22006;0,94061;-0,28083;-0,35661;0,61648;0,92697;0,57981;-0,4935
-1,195;-0,99317;-0,22006;0,055375;0,29526;-0,39312;0,61648;0,84632;0,77505;-0,3408
-1,195;-0,99317;-0,22006;-0,48904;0,71458;-0,42963;0,61648;0,66716;1,0182;0,055866
-1,195;-0,99317;-0,79606;-0,8024;0,6413;-0,38032;0,61648;0,89114;1,0026;0,58415
-1,0486;-0,99317;-0,79606;-0,89849;0,56794;-0,3073;0,61648;0,85888;1,2398;0,9705
-0,81101;-0,99317;-0,79606;-0,85969;0,49466;-0,23427;0,61648;0,78721;1,3187;1,3096
-0,75192;-0,99317;-0,63192;-0,82081;0,29727;-0,16125;0,61648;0,65566;1,3187;1,3943
-0,80378;-0,44899;-0,45912;-0,78194;0,093266;-0,088226;0,61648;0,45094;1,1828;1,3943
-0,85559;-0,65356;-0,28632;-0,75408;-0,11066;-0,043695;0,61648;0,29097;0,90522;1,5083
-0,90744;-0,89904;-0,39766;-0,75408;-0,31458;-0,0071827;0,61648;0,47014;0,20262;1,1337
-1,5418;-1,4641;-0,68566;-0,75408;-0,50209;0,02933;0,61648;0,56865;-0,9705;0,96561
-2,2069;-2,153;-1,4276;-0,75408;-0,56532;0,065842;0,85962;0,56865;-1,9514;0,49314
-1,2805;-1,529;-2,3545;-1,0137;-0,62863;0,10235;1,1701;0,73882;-2,5424;-0,30831
2,1303;0,056958;-2,5465;-1,5961;-0,75015;0,053045;1,1401;0,86619;-2,5039;-0,63705
2,0859;1,823;-1,6638;-1,5961;-1,019;-0,019979;1,0159;0,99082;-2,3913;-1,0672
0,99383;1,4139;-0,11298;-1,5961;-1,2878;-0,093003;0,89173;1,1155;-1,893;-1,7016
0,29345;0,64017;0,96218;-1,008;-1,916;-0,16603;0,76755;1,2082;-0,39591;-1,8697
-0,12879;0,3995;1,1295;-0,18992;-1,8085;-0,23905;0,64337;1,0589;0,31203;-1,8202
-0,17683;0,15242;0,52964;0,69477;-1,7009;-0,31208;0,53544;0,92697;0,61757;-1,1792
-0,27183;-0,060763;0,37254;0,84343;-1,3005;-0,3851;0,43195;0,92697;0,52691;-0,7904
-0,36684;-0,25169;0,22984;0,992;-0,71799;-0,45813;1,0581;0,92697;0,47649;-0,32542
-0,46859;-0,44261;0,12357;0,96375;0,21579;-0,53115;1,0753;0,92697;0,4062;-0,26994
-0,58735;-0,63353;0,017293;0,4882;0,49098;-0,60417;0,86833;0,92697;0,49901;0,081385
-0,70611;-0,53013;-0,08898;0,012643;0,49098;-0,53422;0,66136;0,91654;0,7761;0,41981
-0,82491;-0,42035;-0,19525;-0,31355;0,49098;-0,42468;0,45439;0,82695;0,72252;0,52067
-1,0139;-0,95021;-0,27326;-0,4574;0,49098;-0,31515;0,24742;0,73642;1,0263;0,65489
-1,3803;-0,99317;-0,34266;-0,60126;0,43512;-0,20561;0,23504;0,63869;1,3187;0,87344
-1,7467;-1,2652;-0,41206;-0,74511;0,23798;-0,096074;0,27644;0,54096;1,3191;1,092
-1,195;-1,3893;-0,48146;-0,88896;0,04084;-0,043695;0,31783;0,44323;1,3194;1,3105
-1,195;-1,1029;-0,8633;-0,92249;-0,1563;-0,0071827;0,35922;0,38949;1,1216;1,6984
-1,195;-0,99317;-1,0357;-0,92249;-0,35344;0,02933;0,40062;0,64031;0,74095;1,8114
-1,0935;-0,99317;-0,95711;-0,92249;-0,5252;0,065842;0,53118;0,80457;-0,10941;1,2944
-0,9866;-0,99317;-0,87856;-0,92249;-0,63273;0,10235;0,68631;0,86429;-1,4006;0,6875
-0,43494;-0,99317;-0,80001;-0,92249;-0,67394;0,081538;0,84163;0,92401;-2,1453;-0,019711
-0,43494;-0,46331;-0,59087;-0,79453;-1,2117;0,045026;0,99676;0,98374;-2,7541;-0,51649
-0,5933;-0,96453;-0,37487;-0,6598;-1,2117;0,0085142;0,94937;1,0435;-2,6476;-1,0133
-0,85008;-1,1134;-0,28125;-0,52508;-1,2117;-0,027998;0,84589;1,2321;-1,9704;-1,5101
-0,5933;-0,99887;-0,49725;-0,39035;-1,2117;-0,06451;0,7424;1,3908;-0,67221;-1,626
-0,43494;-0,42035;-0,50806;-0,25563;-1,2117;-0,12952;0,63892;1,2713;0,094589;-1,626
-0,43494;-0,42035;-0,43933;-0,32881;-0,81036;-0,20254;0,61648;1,1519;0,54981;-1,3002
-0,43494;-0,42035;-0,19682;-0,41302;-0,38786;-0,27556;0,61648;1,0325;0,65944;-0,77191
-0,43494;-0,42035;0,04569;-0,49722;-0,25906;-0,34859;0,61648;0,9186;0,808;-0,48573
-0,43494;-0,42035;0,22939;-0,55687;-0,31282;-0,42161;0,61648;0,84694;1,0231;-0,2802
-0,78646;-0,84359;-0,032411;-0,61511;-0,36659;-0,38032;0,61648;0,77527;1,1816;0,15915
-1,7366;-1,2891;-0,38326;-0,67342;-0,42035;-0,3073;1,265;0,70361;1,1121;0,61082
-1,4923;-1,7346;-0,9593;-0,73173;-0,47412;-0,23427;0,47161;0,63194;1,1121;0,83951
0,72097;-0,75924;-1,5353;-1,4604;-0,49472;-0,16125;0,29984;0,57523;1,0338;1,0836
1,9402;1,5271;-1,1429;-1,7412;-0,49472;-0,088226;0,42402;0,63183;0,98856;1,3795
1,486;2,1572;0,052957;-1,6929;-0,49472;-0,10102;0,5482;0,68842;0,7535;1,3357
0,15884;1,1071;0,97231;-1,4403;-0,96839;-0,13753;0,67238;0,74496;0,37571;1,2741
-0,35032;0,27652;1,7384;-0,25445;-1,3909;-0,17405;0,79656;0,79034;-0,48355;1,2124
-0,61754;-0,13397;1,6104;0,72798;-1,3909;-0,21056;0,82345;0,83516;-1,0896;0,91659
-0,71996;-0,13397;0,75277;1,0985;-1,3909;-0,24707;0,82345;0,87992;-1,264;0,24164
-0,71996;-0,15136;0,25994;1,0985;-0,75366;-0,25492;0,82345;0,92474;-0,83327;-0,17507
-0,90051;-0,2127;0,25994;1,0985;-0,50703;-0,25492;0,82345;0,92697;-0,36142;-0,29247
-0,72791;-0,27408;0,25994;0,89025;0,22081;-0,25492;0,82345;0,92697;-0,50297;-0,40986
-0,91001;-0,33546;0,25994;0,15532;0,45974;-0,25492;0,82345;0,92697;-0,2885;-0,36931
-0,91001;-0,39684;0,17834;-0,29741;0,69976;-0,25492;0,82345;0,92697;0,070483;-0,23066
-0,91001;-0,54878;-0,10966;-0,40531;0,67807;-0,1691;0,82345;0,92697;0,4971;-0,091946
-0,91001;-0,7571;-0,22006;-0,5132;0,56911;-0,059562;0,82345;0,84186;0,55018;0,090659
-1,4209;-0,96537;-0,63048;-0,62101;0,44023;0,049974;0,82345;0,75228;0,92747;0,32793
-1,2893;-1,1737;-0,79606;-0,7289;0,21863;0,15951;0,82345;0,66269;1,1372;0,69775
-1,195;-1,1841;-0,79606;-0,78186;-0,1099;0,26905;0,82345;0,57311;0,92302;0,95011
-1,195;-1,1841;-0,79606;-0,81806;-0,43844;0,29276;0,82345;0,63133;0,60162;1,0589
-1,6796;-1,1841;-0,86407;-0,85426;-0,67394;0,29276;0,82345;1,357;0,11966;1,1676
-1,8997;-1,7275;-1,1041;-0,89046;-0,67394;0,29276;0,82345;1,2686;-0,71809;0,90524
-2,0382;-1,8215;-1,4734;-0,95019;-0,92057;0,29276;0,79095;1,1252;-1,8927;0,17044
0,13509;-1,1093;-2,1696;-1,188;-1,1801;0,29276;0,74956;1,1155;-2,3704;-0,28158
3,1089;1,1071;-1,9351;-1,4257;-1,4397;0,23561;0,70817;1,2691;-2,7215;-0,91102
1,5011;2,1393;-0,79606;-1,4816;-1,6992;0,16258;0,66677;1,4047;-2,5571;-1,2398
0,18029;1,0403;1,0952;-1,0774;-1,9285;0,089558;0,62538;1,4047;-1,5089;-1,6954
-0,22628;0,042415;1,722;-0,18992;-1,9285;0,016533;0,64898;1,4047;-0,13742;-1,8109
-0,32804;-0,082086;1,3592;0,7364;-1,9285;-0,056491;0,69037;1,4047;0,68533;-1,5067
-0,42984;-0,20659;0,24989;1,2914;-1,9285;-0,12952;0,73177;1,2346;0,81693;-0,72473
-0,57035;-0,33113;0,16394;1,0809;-1,1793;-0,20254;0,77316;1,0554;1,0458;-0,39598
-0,71286;-0,42035;0,077989;0,74789;-0,39079;-0,27556;0,81455;1,0464;1,1914;0,21249
-0,85536;-0,42035;-0,0080076;0,1048;0,042934;-0,34859;0,98554;1,0464;1,2045;0,53041
-0,83969;-0,42035;-0,02806;-0,34628;0,75981;-0,42161;1,1925;0,85732;1,1805;0,783
-0,72564;-0,42035;-0,02806;-0,50147;0,75981;-0,35166;1,1563;0,74781;1,1329;1,2331
-0,71996;-0,42035;-0,02806;-0,50147;0,75981;-0,24212;1,0529;0,74781;1,0561;1,2859
-0,79734;-0,42035;-0,02806;-0,50147;0,75981;-0,13259;1,0629;0,74781;1,0561;1,3388
-0,8788;-0,42035;-0,058565;-0,50147;0,51326;-0,02305;1,1043;0,74781;1,0788;1,3916
-1,3055;-0,85568;-0,1263;-0,50147;0,25364;0,086486;1,1457;0,74781;0,97855;1,3943
-1,6439;-1,1841;-0,19409;-0,50147;-0,0058905;0,16736;1,1871;0,76573;0,70036;1,3943
-0,72884;-1,1841;-0,84693;-0,50147;-0,26542;0,24038;1,2285;0,80552;0,44524;1,3943
-0,80484;-1,1841;-1,0841;-0,61597;-0,50837;0,31341;1,2049;0,84537;-0,30806;1,2314
-0,88089;-1,1841;-1,0841;-1,0201;-0,6252;0,38643;1,1635;0,88517;-0,89578;0,65074
-1,7651;-1,1841;-1,0841;-1,1751;-0,74211;0,45946;1,1221;0,92496;-1,6583;0,41964
-1,7651;-2,075;-1,1657;-1,1751;-0,85902;0,44666;1,0807;0,97235;-2,2726;-0,22588
-0,14992;-1,2923;-2,0292;-1,2706;-1,038;0,41015;1,0393;1,0201;-2,6655;-0,53884
2,1303;0,8207;-1,9012;-1,6074;-1,3741;0,37364;1,0629;1,1143;-2,6884;-0,99362
2,2158;2,4436;-0,92732;-1,7158;-1,3909;0,33712;1,1043;1,2652;-2,5099;-1,5837
0,22388;1,3705;0,41673;-1,2467;-1,3909;0,30061;1,1457;1,4161;-1,828;-1,8109
-0,19778;0,31296;1,604;-0,77753;-1,9285;0,17828;1,1871;1,5242;-0,22764;-1,8109
-0,26158;0,052631;1,604;0,3792;-1,9285;0,03223;1,2285;1,5242;0,53624;-1,8109
-0,32542;-0,15074;0,93517;1,0985;-1,7889;-0,11382;1,2699;1,5242;1,0027;-1,3278
-0,38921;-0,21002;0,44431;1,0985;-1,296;-0,25987;1,3113;1,2256;1,0479;-0,50681
-0,46185;-0,26926;0,21387;1,0985;-0,54966;-0,40592;1,3527;1,2972;0,94657;0,061799
-0,5569;-0,3285;-0,016531;0,5122;0,18924;-0,40882;1,3941;1,8348;1,1259;0,26347
-0,6519;-0,38774;-0,12576;-0,10485;0,73083;-0,3723;1,4355;1,8826;1,2738;0,67845
-0,74691;-0,44613;-0,22863;-0,24886;0,97277;-0,33579;1,2823;1,7305;1,3194;1,1611
-0,84191;-0,50341;-0,33149;-0,24886;0,84874;-0,29928;1,0753;1,2368;1,3192;1,5001
-0,91001;-0,56069;-0,43436;-0,24886;0,69633;-0,26277;1,071;0,94187;1,3191;1,6164
-0,91001;-0,61797;-0,30408;-0,24886;0,4723;-0,1691;1,1227;0,92697;1,3189;1,6648
-0,91001;-0,67524;-0,072471;-0,3008;0,31176;-0,059562;1,1745;0,92697;1,3188;1,7133
-1,5085;-0,89418;-0,14447;-0,385;0,063117;0,049974;1,2262;0,92697;1,3187;1,7617
-1,7529;-1,3108;-0,21647;-0,46921;-0,22589;0,15951;0,42673;0,92697;1,26;2,039
-2,1546;-1,753;-0,92925;-0,81019;-0,22589;0,26905;0,40526;0,92697;0,93663;1,965
-1,9646;-2,2112;-1,9558;-1,3108;-0,39171;0,2641;0,66387;0,92697;0,40867;1,8911
0,078089;-1,2366;-2,3897;-1,8199;-0,66054;0,22759;0,92268;0,9589;-0,45433;1,3943
2,1113;1,1968;-1,8777;-2,1013;-0,92937;0,19107;1,1813;1,0298;-1,8008;0,858
0,77327;1,2324;-0,51447;-2,1013;-1,1982;0,15456;1,1401;1,2252;-2,5479;0,18
-0,17119;0,50692;0,71356;-1,2329;-1,9347;0,11805;1,0159;1,4585;-2,9218;-0,26994
-0,35361;-0,17853;1,5432;-0,56458;-2,1593;-0,032775;0,89173;1,6917;-2,444;-0,92951
-0,53603;-0,56038;1,022;0,82564;-2,0249;-0,21534;0,76755;1,7034;-0,87724;-1,2993
-0,71849;-0,35353;0,50088;1,6037;-1,8524;-0,3979;0,64337;1,5899;0,022135;-1,3271
-0,90091;-0,39889;-0,020299;1,6037;-1,4693;-0,58046;0,68128;1,4704;0,41135;-0,95209
-0,85585;-0,66248;-0,22006;0,96375;-0,44095;-0,76302;0,76407;1,4047;0,61091;-0,45485
-0,79885;-0,50627;-0,22006;0,0038296;0,019904;-0,77394;0,84686;1,3959;0,78503;-0,085034
-0,7418;-0,35005;-0,2084;-0,62778;0,68;-0,73743;0,92964;1,3196;0,88198;0,31768
-0,71996;-0,19383;-0,16726;-0,90848;0,93199;-0,70091;1,0124;1,2434;0,92726;0,67845
-0,71996;-0,26641;-0,12612;-0,86599;0,86281;-0,6644;0,99792;1,0955;1,2037;1,1093
-0,71996;-0,4812;-0,084987;-0,80657;0,59399;-0,62789;0,95653;0,92591;1,3194;1,3807
-0,71996;-0,69598;-0,043851;-0,75408;0,42465;-0,56288;0,91514;0,75629;1,3192;1,7902
-0,81763;-0,70674;-0,10208;-0,75408;0,31712;-0,48986;0,87374;0,4074;1,3189;1,8874
-0,97599;-0,8059;-0,22208;-0,75408;-0,36215;-0,41684;0,83235;0,74781;1,3187;1,8874
-1,1343;-1,1559;-0,34208;-0,75408;-0,5438;-0,34381;0,85595;0,74781;1,1352;1,8874
-1,6247;-1,506;-0,46208;-0,39413;-0,67394;-0,27079;0,89734;0,74781;0,7735;1,8874
-2,2401;-2,0186;-1,0409;-0,43576;-0,67394;-0,25492;0,93873;0,74781;-0,063907;1,7477
-1,8094;-2,0432;-2,0372;-0,73889;-0,67394;-0,25492;0,98013;0,77203;-1,3145;1,1238
0,3251;-0,75447;-2,8217;-1,5793;-0,67394;-0,25492;1,0215;0,97944;-2,4491;0,61186
2,6433;1,8135;-2,1557;-2,3539;-0,838;-0,25492;1,0304;1,1869;-2,93;-0,29581
1,4037;2,2889;-0,32553;-1,9384;-1,417;-0,25492;1,0304;1,3944;-2,8656;-0,79454
0,3568;1,1876;1,2389;-1,3154;-1,9285;-0,32607;1,0304;1,6523;-1,478;-1,0639
0,010208;0,55046;1,604;-0,44442;-1,9285;-0,41701;1,0304;1,8472;-0,28184;-1,3333
-0,15263;0,19796;1,172;0,64378;-1,9285;-0,50795;1,0708;1,5444;0,4839;-1,1452
-0,31552;-0,11487;0,5369;1,0985;-1,821;-0,59888;1,1223;1,3384;0,70937;-0,63982
-0,43494;-0,40126;0,25998;1,0985;-0,90366;-0,676;1,1737;1,2256;0,51942;-0,015563
-0,43494;0,025152;-0,01698;0,81698;-0,51264;-0,74903;1,2254;1,1921;0,62964;0,14469
-0,43494;-0,035203;-0,20826;0,34788;0,32759;-0,82205;1,3008;1,1563;0,36531;0,30495
-0,43494;-0,13397;-0,16394;-0,50729;0,4857;-0,89508;1,3836;1,1205;0,46539;0,4652
-0,43494;-0,23273;-0,11962;-0,56513;0,64382;-0,9681;1,4664;1,0846;0,45369;0,62546
-0,49634;-0,33149;-0,075342;-0,62298;0,68812;-0,87324;1,5492;1,0488;0,62176;0,71624
-0,56209;-0,40474;-0,031021;-0,68082;0,41929;-0,72719;1,632;0,92697;1,1513;0,71624
-0,62788;-0,24852;-0,02806;-0,73866;0,31176;-0,58114;1,5244;0,90705;1,3194;0,88266
-0,69363;-0,59218;-0,07126;-0,71103;0,15046;-0,43509;1,3589;0,75775;1,3189;1,3166
-1,1277;-0,70674;-0,14326;-0,65225;-0,11836;-0,28904;1,1933;0,60844;1,2495;1,463
-0,97221;-0,70674;-0,21526;-0,59354;-0,38719;-0,22694;1,0277;0,64165;0,99227;1,6093
-0,79596;-0,70674;-1,0841;-0,53476;-0,49472;-0,19043;0,86214;0,74117;0,55634;1,7557
-0,53674;-0,36307;-1,0841;-0,54908;-0,49472;-0,15391;0,85517;0,84068;-0,21557;1,8393
-0,23135;-0,28126;-1,0841;-0,65886;-0,81731;-0,1174;0,89657;0,94026;-1,3692;1,3585
-0,35894;-0,52674;-0,94585;-0,76872;-0,99653;-0,080889;0,93796;1,0398;-2,3422;0,5519
-0,64395;-0,58455;-0,42745;-0,87858;-1,3909;-0,12832;0,97935;1,0464;-2,9645;-0,096266
-0,5505;-0,12634;-0,34966;-0,73299;-1,3909;-0,20135;1,0207;1,353;-2,9293;-0,7014
-0,31938;0,022609;-0,50806;-0,58567;-1,3909;-0,27437;1,0304;1,6815;-1,9299;-1,2747
-0,14992;-0,034668;-0,50806;-0,9014;-1,3909;-0,34739;1,0304;1,7034;-0,36579;-1,4596
-0,14992;-0,091945;-0,50806;-0,75408;-1,1818;-0,42042;1,0304;1,7034;-0,070829;-1,5983
-0,84293;-0,40893;-0,50806;-0,57363;-0,95767;-0,43748;1,0304;1,7034;0,48596;-1,0132
-1,2179;-1,0641;-0,50806;-0,44465;-0,94276;-0,43748;1,0304;1,6063;0,80467;-0,56407
-1,7309;-1,3941;-0,50806;-0,3499;-0,90692;-0,43748;1,0621;1,4047;0,83649;-0,11499
-2,0557;-2,1817;-1,0457;-0,25516;-0,77251;-0,43748;1,1035;1,4047;0,83617;0,10673
-0,14992;-1,3368;-2,0441;-1,1751;-0,63809;-0,43748;1,1449;1,351;0,8994;0,64285
2,7003;1,1071;-2,0441;-1,1751;-0,50368;-0,40933;1,1863;1,0464;0,86218;1,2093
0,96169;2,0617;-0,72451;-1,1751;-0,72385;-0,37282;1,2277;0,92697;0,94682;1,2093
-0,18131;0,68312;0,65538;-1,1751;-0,9694;-0,33613;1,2374;0,92697;0,91408;1,2093
-0,4951;0,16977;1,5752;-0,22864;-1,2149;-0,29945;1,2374;0,92697;0,79453;1,2093
-0,71996;-0,061656;1,3284;0,70012;-1,3909;-0,26294;1,2374;0,92697;0,57719;1,2093
-0,71996;-0,29308;0,41838;0,89442;-1,3909;-0,31208;1,2374;0,92697;0,096252;1,2093
-0,6848;-0,42035;0,13034;1,0888;-0,94276;-0,3851;1,2374;0,92697;-0,40486;1,1045
-0,62779;-0,42035;-0,051432;0,59184;-0,15689;-0,45813;1,2374;0,92697;-0,79385;0,90115
-0,57079;-0,42035;-0,10329;0,058523;0,43453;-0,53115;1,2374;0,83415;-1,0121;0,6084
-0,51379;-0,42035;-0,15519;-0,47479;0,7114;-0,60417;1,2374;0,95683;-0,62951;0,22315
-0,45678;-0,42035;-0,2071;-0,80146;0,60387;-0,56288;1,2374;1,0063;0,010172;0,22315
-0,17132;-0,42035;-0,22006;-0,81121;0,49634;-0,48986;1,2374;0,9642;0,091817;0,22315
-0,76546;-0,51773;-0,22006;-0,63077;0,19912;-0,41684;1,8859;0,92697;0,083602;0,22315
-0,82611;-0,86144;-0,32265;-0,52831;-0,10815;-0,34381;1,9355;0,92697;0,4715;0,32856
-0,88675;-0,84176;-0,43068;-0,62305;-0,37387;-0,27079;1,7699;0,92697;0,90435;0,46048
-0,43494;-0,59629;-0,557;-0,7178;-0,61389;-0,28358;1,6043;0,92697;0,75352;0,92419
-0,43494;-0,42035;-0,72985;-1,1751;-0,72084;-0,3201;1,4387;0,92697;0,67046;1,1214
-1,7917;-1,2435;-0,90265;-1,1751;-0,78331;-0,35661;1,2732;0,87512;0,39485;1,3187
-2,4967;-1,7526;-1,0754;-1,1751;-0,84587;-0,39312;1,4805;0,80753;-0,44269;1,2232
-2,2523;-2,3989;-1,5922;-1,1751;-0,90834;-0,42963;1,791;0,95683;-1,2703;0,61186
0,61012;-1,2629;-2,1271;-1,3309;-1,0088;-0,49464;1,0476;1,0464;-1,9583;-0,16147
2,8903;2,0044;-2,0657;-1,8058;-1,1555;-0,56766;0,88825;1,1604;-2,4021;-0,60526
0,91418;1,613;-0,40053;-1,6542;-1,3774;-0,64069;0,97104;1,4367;-2,4171;-1,0491
0,094026;0,8207;0,68113;-1,4403;-1,6462;-0,71371;1,0538;1,4794;-1,8471;-1,4528
-0,21412;0,038668;1,4571;-0,067783;-1,9688;-0,78673;1,1366;1,5221;-0,12676;-1,5537
-0,43494;-0,0019252;0,93871;0,64378;-2,1372;-0,85976;1,2194;1,5242;0,69471;-1,3556
-0,43494;-0,042563;0,51797;1,0985;-1,7488;-0,93278;1,2374;1,3351;0,96696;-0,5878
-0,43494;-0,083201;0,15797;1,0985;-1,3605;-1,0058;1,2374;1,2084;1,0794;-0,26994
-0,43494;-0,12379;-0,20207;0,37244;-0,64923;-1,0788;1,2374;1,1703;0,95656;0,43202
-0,43494;-0,18393;-0,18359;-0,076675;0,26294;-1,1519;1,2374;1,1322;0,89208;0,63749
-0,43494;-0,25053;-0,14519;-0,49809;0,49098;-1,0819;1,2374;1,0941;0,94682;1,0671
-0,43494;-0,31713;-0,10679;-0,90226;0,49098;-0,97237;1,2699;1,056;1,0125;1,2648
-0,43494;-0,38373;-0,068389;-0,6225;0,49098;-0,86283;1,3113;1,0217;0,94624;1,3388
-0,43494;-0,42035;-0,029989;-0,50147;0,49098;-0,75329;1,3527;0,98887;1,0923;1,4128
-0,43494;-0,42035;-0,02806;-0,50147;-0,021551;-0,64376;1,3941;0,956;1,1468;1,4868
-0,43494;-0,42035;-0,02806;-0,50147;-0,16493;-0,59138;1,4355;0,92697;1,1462;1,5607
-0,43494;-0,42035;-0,10881;-0,50147;-0,3083;-0,55487;1,4768;0,92697;1,0558;1,7076
-0,43494;-0,42035;-0,23971;-0,50147;-0,45167;-0,51835;1,5182;0,92697;0,9558;1,8788
-0,83876;-0,76664;-0,37061;-0,59882;-0,59505;-0,48184;1,5596;0,92697;0,48354;1,7312
-1,3408;-1,1311;-0,50151;-0,75668;-0,74286;-0,44533;1,601;0,92697;-0,20245;1,5669
-1,5608;-1,4956;-1,11;-0,91462;-0,89595;-0,43748;1,6424;0,92697;-1,0662;1,4025
-1,3209;-1,5405;-2,0441;-1,3704;-1,049;-0,43748;1,6513;0,92697;-1,8943;0,81307
1,0852;-0,13397;-2,0441;-1,842;-1,2021;-0,43748;1,6513;1,1161;-2,4961;0,14648
3,4604;2,4436;-2,0441;-2,0393;-1,3551;-0,43748;1,6513;1,2256;-2,907;-0,40808
1,0408;2,4436;-0,064352;-1,9015;-1,7657;-0,43748;1,6513;1,2256;-2,6258;-1,0125
0,29491;0,98775;1,2703;-1,2913;-2,2544;-0,55196;1,6513;1,5034;-0,7615;-1,2401
